id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,std_rssi_dbm,min_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s,std_delay_s,std_loss_rate,per_node_min_prr
154,-100,-120.0,40,2.25,10.0,-71.13,13.1973,-100,33.95,101.91,1.05566,0.610017,7.1092,0.5523
155,-100,-120.0,40,2.25,10.5,-70.54,13.2846,-100,34.24,101.47,1.065983,0.642901,10.4104,0.5166
156,-100,-120.0,40,2.25,11.0,-71.82,13.4705,-100,32.33,104.43,1.03805,0.617885,10.4789,0.5122
157,-100,-120.0,40,2.25,11.5,-70.97,13.8373,-100,34.9,100.41,1.107697,0.658265,9.5856,0.5311
158,-100,-120.0,40,2.25,12.0,-70.76,14.4523,-100,36.76,97.63,1.15243,0.721904,12.856,0.4415
159,-100,-120.0,40,2.25,12.5,-71.05,14.2899,-100,33.93,101.94,1.044862,0.687717,13.7149,0.4151
160,-100,-120.0,40,2.25,13.0,-70.93,15.0128,-100,34.96,100.32,1.111455,0.728401,15.0842,0.4466
162,-100,-120.0,40,2.25,14.0,-70.12,15.9057,-100,36.21,98.41,1.139905,0.697737,11.9469,0.4645
163,-100,-120.0,40,2.5,1.0,-68.11,9.7809,-88,32.71,103.9,1.043601,0.61087,9.2063,0.5521
164,-100,-120.0,40,2.5,1.5,-68.09,9.541,-89,30.29,107.54,0.976709,0.563753,7.8807,0.5778
165,-100,-120.0,40,2.5,2.0,-68.17,8.7626,-89,33.41,102.75,1.072608,0.677059,13.7091,0.475
161,-100,-120.0,40,2.25,13.5,-71.1,15.4414,-100,34.45,101.15,1.08765,0.613752,7.4346,0.5101
166,-100,-120.0,40,2.5,2.5,-68.76,9.7316,-90,30.42,107.33,0.995665,0.593661,9.9067,0.5012
167,-100,-120.0,40,2.5,3.0,-67.82,9.6548,-91,32.09,104.73,1.023958,0.67882,13.9482,0.454
168,-100,-120.0,40,2.5,3.5,-68.15,10.5105,-97,31.84,105.14,1.030514,0.654698,12.1132,0.5116
169,-100,-120.0,40,2.5,4.0,-67.46,9.8848,-94,32.88,103.54,1.049778,0.662231,13.5609,0.4701
170,-100,-120.0,40,2.5,4.5,-69.1,9.1187,-95,33.36,102.8,1.069045,0.623565,8.0356,0.5512
172,-100,-120.0,40,2.5,5.5,-68.74,10.0106,-99,33.09,103.25,1.065487,0.61439,6.7153,0.5881
171,-100,-120.0,40,2.5,5.0,-67.6,10.0557,-98,33.86,102.08,1.052169,0.661416,12.2815,0.5021
176,-100,-120.0,40,2.5,7.5,-67.67,11.9258,-100,36.92,97.34,1.107065,0.826372,19.0908,0.3227
174,-100,-120.0,40,2.5,6.5,-67.1,11.4062,-100,33.03,103.29,1.028532,0.608414,10.184,0.4914
173,-100,-120.0,40,2.5,6.0,-68.43,10.4806,-100,33.9,101.95,1.084906,0.695513,13.7876,0.4448
175,-100,-120.0,40,2.5,7.0,-67.74,11.2847,-100,34.04,101.81,1.094375,0.601412,4.3921,0.5813
177,-100,-120.0,40,2.5,8.0,-69.12,11.6832,-100,32.53,104.12,1.041091,0.615601,10.6589,0.4993
179,-100,-120.0,40,2.5,9.0,-68.54,12.8657,-100,37.39,96.6,1.185283,0.768785,15.9512,0.4491
178,-100,-120.0,40,2.5,8.5,-68.27,12.2002,-100,34.3,101.34,1.075478,0.635636,10.3617,0.5401
180,-100,-120.0,40,2.5,9.5,-67.6,13.5727,-100,31.1,106.31,0.979833,0.578856,8.9447,0.5594
181,-100,-120.0,40,2.5,10.0,-68.2,13.6221,-100,36.32,98.24,1.117106,0.689052,12.1908,0.4749
182,-100,-120.0,40,2.5,10.5,-67.08,14.0231,-100,34.51,101.04,1.074769,0.644294,10.9684,0.5101
183,-100,-120.0,40,2.5,11.0,-67.93,14.5938,-100,32.44,104.27,1.01516,0.632529,11.2865,0.4315
184,-100,-120.0,40,2.5,11.5,-69.15,13.8412,-100,33.06,103.26,1.05865,0.637415,10.6764,0.4805
186,-100,-120.0,40,2.5,12.5,-69.02,14.8144,-100,33.5,102.63,1.072774,0.663434,12.7619,0.5202
185,-100,-120.0,40,2.5,12.0,-68.19,14.5929,-100,33.22,103.09,1.056167,0.605123,7.9042,0.5519
190,-100,-120.0,40,2.75,1.0,-66.23,10.2661,-83,36.47,98.04,1.137586,0.764729,16.0764,0.4059
188,-100,-120.0,40,2.5,13.5,-68.09,16.2878,-100,35.13,100.13,1.095877,0.69573,12.5368,0.4656
189,-100,-120.0,40,2.5,14.0,-67.85,16.1447,-100,34.0,101.81,1.07736,0.638436,8.7652,0.55
187,-100,-120.0,40,2.5,13.0,-66.7,15.9611,-100,37.7,96.12,1.191107,0.716074,11.5738,0.4256
191,-100,-120.0,40,2.75,1.5,-65.24,9.583,-83,32.35,104.34,1.018887,0.582759,10.0348,0.4896
192,-100,-120.0,40,2.75,2.0,-64.74,10.1738,-86,38.11,95.49,1.16766,0.671969,9.5554,0.496
193,-100,-120.0,40,2.75,2.5,-64.19,10.3306,-87,34.44,101.19,1.075178,0.708797,15.5259,0.3915
194,-100,-120.0,40,2.75,3.0,-65.43,9.8684,-89,32.84,103.66,1.053379,0.709845,14.9546,0.4066
195,-100,-120.0,40,2.75,3.5,-66.59,9.4347,-90,34.57,100.94,1.05232,0.626057,9.7699,0.5538
