id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,std_rssi_dbm,min_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s,std_delay_s,std_loss_rate,per_node_min_prr
8443,-100,-30.0,40,2.5,10.0,-64.33,10.0817,-91,99.95,0.06,4.246633,1.28849,0.1324,0.0
8444,-100,-30.0,40,2.5,10.5,-64.79,11.124,-91,99.92,0.09,2.543954,1.002982,0.2362,0.0
8445,-100,-30.0,40,2.5,11.0,-66.29,11.2718,-98,99.9,0.12,4.0752,1.031012,0.2673,0.0
8446,-100,-30.0,40,2.5,11.5,-63.86,11.8681,-100,99.84,0.19,3.766277,1.049362,0.3869,0.0
8447,-100,-30.0,40,2.5,12.0,-65.01,12.6191,-100,99.75,0.29,3.064,1.215914,0.6145,0.0
8448,-100,-30.0,40,2.5,12.5,-71.51,13.1166,-100,99.75,0.3,3.324103,1.501903,0.5245,0.0
8449,-100,-30.0,40,2.5,13.0,-67.64,12.8658,-100,99.79,0.25,4.601237,2.511194,0.3301,0.0
8451,-100,-30.0,40,2.5,14.0,-71.24,15.1295,-100,99.31,0.83,2.373648,1.469614,1.6563,0.0
8450,-100,-30.0,40,2.5,13.5,-68.47,14.1497,-100,99.52,0.58,2.966604,1.349168,1.0383,0.0
8452,-100,-30.0,40,2.75,1.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8453,-100,-30.0,40,2.75,1.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8454,-100,-30.0,40,2.75,2.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8455,-100,-30.0,40,2.75,2.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8456,-100,-30.0,40,2.75,3.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8457,-100,-30.0,40,2.75,3.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8458,-100,-30.0,40,2.75,4.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8459,-100,-30.0,40,2.75,4.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8460,-100,-30.0,40,2.75,5.0,-50.67,2.8674,-54,100.0,0.0,1.696638,0.507134,0.0073,0.0
8462,-100,-30.0,40,2.75,6.0,-61.0,0.0,-61,100.0,0.0,2.685191,0.0,0.0024,0.0
8461,-100,-30.0,40,2.75,5.5,-50.0,0.0,-50,100.0,0.0,5.484534,0.0,0.0024,0.0
8463,-100,-30.0,40,2.75,6.5,-48.71,4.6363,-55,99.99,0.01,4.90904,1.255613,0.0274,0.0
8464,-100,-30.0,40,2.75,7.0,-49.83,7.7791,-65,99.97,0.04,3.654346,0.955429,0.1165,0.0
8465,-100,-30.0,40,2.75,7.5,-54.28,5.8842,-64,99.96,0.05,3.25829,1.437023,0.1494,0.0
8466,-100,-30.0,40,2.75,8.0,-53.19,8.4736,-70,99.97,0.04,5.384154,2.267991,0.0909,0.0
8467,-100,-30.0,40,2.75,8.5,-53.21,8.1839,-75,99.94,0.07,5.439603,1.639737,0.1486,0.0
8469,-100,-30.0,40,2.75,9.5,-55.74,10.3008,-84,99.84,0.19,4.540964,1.358511,0.4901,0.0
8468,-100,-30.0,40,2.75,9.0,-58.2,10.0387,-79,99.92,0.1,4.306669,1.466892,0.2674,0.0
8470,-100,-30.0,40,2.75,10.0,-59.03,10.871,-83,99.71,0.34,2.612989,0.747353,0.958,0.0
8471,-100,-30.0,40,2.75,10.5,-65.73,12.1227,-87,99.76,0.29,3.836605,1.459625,0.7188,0.0
8472,-100,-30.0,40,2.75,11.0,-63.87,11.4342,-88,99.73,0.33,3.057461,1.523724,0.6237,0.0
8473,-100,-30.0,40,2.75,11.5,-63.11,12.888,-95,99.68,0.38,4.686051,1.910016,0.684,0.0
8474,-100,-30.0,40,2.75,12.0,-64.18,13.1797,-100,99.59,0.49,4.009993,1.737735,0.8241,0.0
8475,-100,-30.0,40,2.75,12.5,-66.56,13.252,-100,99.55,0.54,3.736636,1.012398,0.8561,0.0001
8476,-100,-30.0,40,2.75,13.0,-67.69,13.0951,-96,99.28,0.86,3.525727,1.595435,1.5004,0.0
8477,-100,-30.0,40,2.75,13.5,-66.65,14.1553,-99,99.35,0.78,4.118476,1.332703,0.9998,0.0001
8478,-100,-30.0,40,2.75,14.0,-66.48,14.8839,-100,99.19,0.97,3.253591,1.03595,1.3577,0.0003
8479,-100,-30.0,40,3.0,1.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8480,-100,-30.0,40,3.0,1.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8481,-100,-30.0,40,3.0,2.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8482,-100,-30.0,40,3.0,2.5,,,,100.0,0.0,0.0,0.0,0.0,0.0
8483,-100,-30.0,40,3.0,3.0,,,,100.0,0.0,0.0,0.0,0.0,0.0
8484,-100,-30.0,40,3.0,3.5,-47.0,0.0,-47,100.0,0.0,1.567998,0.0,0.0024,0.0
8486,-100,-30.0,40,3.0,4.5,-45.65,5.4009,-55,99.99,0.01,2.484305,0.394161,0.0413,0.0
8485,-100,-30.0,40,3.0,4.0,-42.5,3.4911,-49,100.0,0.0,4.348973,1.800292,0.0076,0.0
8487,-100,-30.0,40,3.0,5.0,-43.34,4.5495,-52,99.99,0.01,5.001802,0.967656,0.0292,0.0
8488,-100,-30.0,40,3.0,5.5,-42.86,5.6493,-57,99.95,0.06,3.783536,0.782154,0.1511,0.0
8489,-100,-30.0,40,3.0,6.0,-47.44,5.7573,-59,99.96,0.04,3.654601,0.748822,0.141,0.0
8490,-100,-30.0,40,3.0,6.5,-51.7,8.2165,-63,99.94,0.07,7.297285,1.371858,0.2275,0.0
8491,-100,-30.0,40,3.0,7.0,-51.54,6.9323,-68,99.82,0.22,1.916165,1.33948,0.7038,0.0
8492,-100,-30.0,40,3.0,7.5,-53.0,8.2937,-66,99.92,0.1,5.039791,1.73865,0.231,0.0
8493,-100,-30.0,40,3.0,8.0,-56.54,9.1691,-81,99.85,0.18,5.232723,1.643285,0.4956,0.0
8494,-100,-30.0,40,3.0,8.5,-55.14,8.8271,-71,99.81,0.22,3.492729,1.897623,0.6065,0.0
8495,-100,-30.0,40,3.0,9.0,-57.84,9.8356,-76,99.74,0.31,4.613143,2.415771,0.635,0.0
8496,-100,-30.0,40,3.0,9.5,-53.65,10.2265,-73,99.64,0.44,3.63866,1.146764,1.1793,0.0
8498,-100,-30.0,40,3.0,10.5,-62.06,11.5254,-89,99.65,0.42,4.833817,1.184161,0.7159,0.0
8497,-100,-30.0,40,3.0,10.0,-63.21,10.9935,-87,99.22,0.93,2.174248,1.236936,2.6463,0.0
