id,RX_SENSITIVITY_DBM,RSSI_INFLECTION_POINT,TRANSMITTING_RANGE,PATH_LOSS_EXPONENT,AWGN_SIGMA,mean_rssi_dbm,loss_rate_pct,throughput_pkt_s,mean_delay_s
4434,-100,-44.0,40.0,4.0,4.0,-33.0833,20.34,63.73,0.1705
4433,-100,-44.0,40.0,4.0,3.5,-36.6733,22.79,61.78,0.2345
4435,-100,-44.0,40.0,4.0,4.5,-38.4467,43.02,45.59,0.4248
4438,-100,-44.0,40.0,4.0,6.0,-35.2933,20.59,63.53,0.2311
4436,-100,-44.0,40.0,4.0,5.0,-36.7267,29.55,56.37,0.3345
4437,-100,-44.0,40.0,4.0,5.5,-36.7733,26.44,58.85,0.3437
4439,-100,-44.0,40.0,4.0,6.5,-36.96,21.02,63.19,0.2449
4440,-100,-44.0,40.0,4.0,7.0,-36.91,21.43,62.86,0.2662
4441,-100,-44.0,40.0,4.0,7.5,-39.29,29.59,56.33,0.3818
4442,-100,-44.0,40.0,4.0,8.0,-37.2867,27.17,58.27,0.3537
4443,-100,-44.0,40.0,4.0,8.5,-36.1,26.38,58.89,0.329
4447,-100,-44.0,55.0,2.0,1.0,,100.0,0.0,0.0
4448,-100,-44.0,55.0,2.0,1.5,,100.0,0.0,0.0
4450,-100,-44.0,55.0,2.0,2.5,,100.0,0.0,0.0
4449,-100,-44.0,55.0,2.0,2.0,,100.0,0.0,0.0
4451,-100,-44.0,55.0,2.0,3.0,-59.5,100.0,0.0,1.1798
4444,-100,-44.0,40.0,4.0,9.0,-36.5367,23.85,60.92,0.3737
4445,-100,-44.0,40.0,4.0,9.5,-34.0267,21.56,62.75,0.2544
4446,-100,-44.0,40.0,4.0,10.0,-37.8633,24.22,60.63,0.3615
4452,-100,-44.0,55.0,2.0,3.5,-56.6,99.99,0.01,1.2059
4453,-100,-44.0,55.0,2.0,4.0,-59.66,99.97,0.02,1.1384
4454,-100,-44.0,55.0,2.0,4.5,-56.88,99.9,0.08,2.3833
4455,-100,-44.0,55.0,2.0,5.0,-61.185,99.93,0.06,1.1525
4456,-100,-44.0,55.0,2.0,5.5,-63.845,99.95,0.04,1.2865
4459,-100,-44.0,55.0,2.0,7.0,-62.7233,96.99,2.41,1.0433
4457,-100,-44.0,55.0,2.0,6.0,-61.855,99.71,0.23,1.1393
4458,-100,-44.0,55.0,2.0,6.5,-58.68,98.11,1.51,1.0909
4461,-100,-44.0,55.0,2.0,8.0,-67.13,97.8,1.76,1.1409
4460,-100,-44.0,55.0,2.0,7.5,-62.3433,96.28,2.97,1.1658
4462,-100,-44.0,55.0,2.0,8.5,-68.03,97.98,1.61,1.1633
4463,-100,-44.0,55.0,2.0,9.0,-63.35,95.99,3.21,1.0591
4464,-100,-44.0,55.0,2.0,9.5,-65.1367,94.16,4.67,1.1005
4465,-100,-44.0,55.0,2.0,10.0,-63.06,87.43,10.06,1.0174
4467,-100,-44.0,55.0,2.25,1.5,-56.0,100.0,0.0,1.3957
4468,-100,-44.0,55.0,2.25,2.0,-55.0,100.0,0.0,1.8383
4466,-100,-44.0,55.0,2.25,1.0,-59.0,100.0,0.0,0.665
4472,-100,-44.0,55.0,2.25,4.0,-59.945,99.68,0.26,1.5198
4470,-100,-44.0,55.0,2.25,3.0,-54.38,99.93,0.05,1.0076
4469,-100,-44.0,55.0,2.25,2.5,-52.98,99.94,0.05,1.1115
4473,-100,-44.0,55.0,2.25,4.5,-59.235,99.85,0.12,2.4439
4471,-100,-44.0,55.0,2.25,3.5,-58.115,99.88,0.09,1.0811
4474,-100,-44.0,55.0,2.25,5.0,-55.7467,98.09,1.53,1.1239
4475,-100,-44.0,55.0,2.25,5.5,-59.63,99.12,0.7,1.1142
4477,-100,-44.0,55.0,2.25,6.5,-61.3233,98.12,1.51,1.1598
4476,-100,-44.0,55.0,2.25,6.0,-59.66,91.84,6.53,1.0483
4479,-100,-44.0,55.0,2.25,7.5,-59.31,96.07,3.14,1.8535
4480,-100,-44.0,55.0,2.25,8.0,-61.21,92.47,6.03,1.2114
4478,-100,-44.0,55.0,2.25,7.0,-59.1633,92.69,5.85,1.0544
4484,-100,-44.0,55.0,2.25,10.0,-62.9567,88.47,9.23,1.1939
4481,-100,-44.0,55.0,2.25,8.5,-61.0333,89.63,8.3,1.3678
4483,-100,-44.0,55.0,2.25,9.5,-62.1833,87.22,10.23,1.0236
4485,-100,-44.0,55.0,2.5,1.0,-46.595,91.04,7.17,0.6027
4482,-100,-44.0,55.0,2.25,9.0,-62.1533,88.89,8.89,1.0516
4486,-100,-44.0,55.0,2.5,1.5,-44.03,84.75,12.2,0.6047
4487,-100,-44.0,55.0,2.5,2.0,-46.04,93.75,5.0,0.8961
4488,-100,-44.0,55.0,2.5,2.5,-50.76,99.03,0.77,3.2855
4489,-100,-44.0,55.0,2.5,3.0,-48.38,94.99,4.0,0.952
4491,-100,-44.0,55.0,2.5,4.0,-53.945,96.22,3.03,0.9916
4490,-100,-44.0,55.0,2.5,3.5,-51.9033,78.91,16.87,0.4997
4492,-100,-44.0,55.0,2.5,4.5,-54.8767,96.81,2.55,1.5241
4493,-100,-44.0,55.0,2.5,5.0,-55.8367,91.13,7.09,1.1506
4494,-100,-44.0,55.0,2.5,5.5,-51.83,82.99,13.61,1.3221
4495,-100,-44.0,55.0,2.5,6.0,-55.0467,86.08,11.14,0.9189
4496,-100,-44.0,55.0,2.5,6.5,-56.85,85.56,11.56,0.9251
4498,-100,-44.0,55.0,2.5,7.5,-56.8433,88.49,9.21,1.924
4497,-100,-44.0,55.0,2.5,7.0,-55.37,84.35,12.52,0.9888
4499,-100,-44.0,55.0,2.5,8.0,-53.6967,76.66,18.68,1.2235
4502,-100,-44.0,55.0,2.5,9.5,-59.18,86.23,11.02,1.3607
4501,-100,-44.0,55.0,2.5,9.0,-56.1167,78.97,16.82,1.3831
4500,-100,-44.0,55.0,2.5,8.5,-54.1567,70.37,23.71,0.946
4504,-100,-44.0,55.0,2.75,1.0,-49.7667,82.29,14.17,0.7737
4503,-100,-44.0,55.0,2.5,10.0,-54.6667,73.82,20.94,1.2294
4505,-100,-44.0,55.0,2.75,1.5,-50.0433,84.08,12.74,0.6723
4506,-100,-44.0,55.0,2.75,2.0,-50.32,76.08,19.14,0.4284
4507,-100,-44.0,55.0,2.75,2.5,-51.6867,86.72,10.63,0.7702
4508,-100,-44.0,55.0,2.75,3.0,-51.7467,73.33,21.34,0.2242
4509,-100,-44.0,55.0,2.75,3.5,-50.3433,73.14,21.49,0.3692
4510,-100,-44.0,55.0,2.75,4.0,-51.0,86.92,10.46,0.9539
4511,-100,-44.0,55.0,2.75,4.5,-52.9267,76.68,18.66,0.5251
4512,-100,-44.0,55.0,2.75,5.0,-49.18,71.45,22.84,0.828
4515,-100,-44.0,55.0,2.75,6.5,-50.2967,68.71,25.03,0.481
4513,-100,-44.0,55.0,2.75,5.5,-53.0467,73.68,21.05,0.4972
4514,-100,-44.0,55.0,2.75,6.0,-52.7233,79.07,16.75,0.9237
4516,-100,-44.0,55.0,2.75,7.0,-50.8167,62.92,29.67,0.6734
4518,-100,-44.0,55.0,2.75,8.0,-52.8967,67.35,26.12,0.7903
4517,-100,-44.0,55.0,2.75,7.5,-50.1133,65.09,27.93,0.9627
4519,-100,-44.0,55.0,2.75,8.5,-50.6367,59.14,32.69,0.7873
4520,-100,-44.0,55.0,2.75,9.0,-50.5933,60.8,31.37,0.9048
4521,-100,-44.0,55.0,2.75,9.5,-53.9467,66.16,27.07,0.8003
4522,-100,-44.0,55.0,2.75,10.0,-48.5333,52.43,38.05,0.7967
4524,-100,-44.0,55.0,3.0,1.5,-46.3167,72.96,21.63,0.1779
4523,-100,-44.0,55.0,3.0,1.0,-47.1533,76.03,19.18,0.4366
4525,-100,-44.0,55.0,3.0,2.0,-47.74,71.72,22.62,0.2145
4526,-100,-44.0,55.0,3.0,2.5,-49.05,72.7,21.84,0.377
4527,-100,-44.0,55.0,3.0,3.0,-46.8767,65.22,27.83,0.3535
4528,-100,-44.0,55.0,3.0,3.5,-47.3,64.07,28.74,0.4074
4529,-100,-44.0,55.0,3.0,4.0,-49.53,73.83,20.94,0.7228
4532,-100,-44.0,55.0,3.0,5.5,-50.5233,70.74,23.41,0.5211
4531,-100,-44.0,55.0,3.0,5.0,-49.7967,71.67,22.67,0.5104
4530,-100,-44.0,55.0,3.0,4.5,-47.4233,63.61,29.11,0.7558
4533,-100,-44.0,55.0,3.0,6.0,-48.0367,54.01,36.8,0.5502
4535,-100,-44.0,55.0,3.0,7.0,-47.73,53.0,37.61,0.7503
4534,-100,-44.0,55.0,3.0,6.5,-47.27,52.73,37.82,0.6477
4536,-100,-44.0,55.0,3.0,7.5,-47.9167,51.63,38.7,0.7343
4537,-100,-44.0,55.0,3.0,8.0,-48.0867,57.18,34.26,0.8381
4538,-100,-44.0,55.0,3.0,8.5,-47.7133,52.44,38.05,0.6015
4539,-100,-44.0,55.0,3.0,9.0,-47.77,48.47,41.23,0.6866
4540,-100,-44.0,55.0,3.0,9.5,-49.0,55.14,35.89,0.5918
4544,-100,-44.0,55.0,3.25,2.0,-43.39,65.22,27.83,0.33
4542,-100,-44.0,55.0,3.25,1.0,-43.3467,56.49,34.82,0.4829
4543,-100,-44.0,55.0,3.25,1.5,-45.3067,68.32,25.35,0.2633
4541,-100,-44.0,55.0,3.0,10.0,-47.96,48.03,41.58,0.5943
4545,-100,-44.0,55.0,3.25,2.5,-43.25,66.88,26.5,0.5449
4546,-100,-44.0,55.0,3.25,3.0,-41.69,51.77,38.59,0.4839
4547,-100,-44.0,55.0,3.25,3.5,-45.75,52.93,37.66,0.4217
4549,-100,-44.0,55.0,3.25,4.5,-44.41,56.94,34.46,0.4436
4548,-100,-44.0,55.0,3.25,4.0,-44.32,56.41,34.87,0.3935
4550,-100,-44.0,55.0,3.25,5.0,-42.6333,43.9,44.89,0.3951
4551,-100,-44.0,55.0,3.25,5.5,-41.3567,32.98,53.62,0.4422
4553,-100,-44.0,55.0,3.25,6.5,-45.91,57.26,34.19,0.7944
4552,-100,-44.0,55.0,3.25,6.0,-44.8767,52.82,37.75,0.6605
4554,-100,-44.0,55.0,3.25,7.0,-45.1433,50.24,39.81,0.5237
4556,-100,-44.0,55.0,3.25,8.0,-42.5367,42.01,46.4,0.5667
4555,-100,-44.0,55.0,3.25,7.5,-47.01,50.14,39.89,0.6546
4557,-100,-44.0,55.0,3.25,8.5,-43.2967,32.65,53.89,0.4787
4559,-100,-44.0,55.0,3.25,9.5,-48.6033,52.54,37.98,0.5984
4558,-100,-44.0,55.0,3.25,9.0,-41.4033,32.7,53.85,0.4652
4561,-100,-44.0,55.0,3.5,1.0,-38.9067,40.1,47.93,0.3781
4560,-100,-44.0,55.0,3.25,10.0,-44.8667,36.72,50.63,0.4594
4562,-100,-44.0,55.0,3.5,1.5,-39.2833,42.23,46.22,0.3165
4563,-100,-44.0,55.0,3.5,2.0,-40.4867,43.09,45.52,0.2966
4564,-100,-44.0,55.0,3.5,2.5,-41.36,53.66,37.07,0.4326
4567,-100,-44.0,55.0,3.5,4.0,-38.18,27.32,58.14,0.3202
4565,-100,-44.0,55.0,3.5,3.0,-38.7833,25.37,59.71,0.2473
4566,-100,-44.0,55.0,3.5,3.5,-39.2,32.09,54.33,0.3322
4568,-100,-44.0,55.0,3.5,4.5,-39.27,38.67,49.07,0.5117
4569,-100,-44.0,55.0,3.5,5.0,-39.0333,26.15,59.08,0.337
4571,-100,-44.0,55.0,3.5,6.0,-39.2333,39.76,48.2,0.2757
4570,-100,-44.0,55.0,3.5,5.5,-39.2567,29.21,56.64,0.3842
4572,-100,-44.0,55.0,3.5,6.5,-41.02,39.26,48.6,0.4796
4573,-100,-44.0,55.0,3.5,7.0,-39.6467,27.13,58.3,0.4024
4574,-100,-44.0,55.0,3.5,7.5,-40.19,32.98,53.62,0.4506
4575,-100,-44.0,55.0,3.5,8.0,-39.52,29.11,56.72,0.4536
4580,-100,-44.0,55.0,3.75,1.0,-36.87,53.26,37.4,0.4554
4576,-100,-44.0,55.0,3.5,8.5,-40.5133,26.78,58.58,0.4101
4579,-100,-44.0,55.0,3.5,10.0,-40.1967,29.29,56.57,0.4281
4577,-100,-44.0,55.0,3.5,9.0,-42.0467,31.84,54.54,0.5091
4578,-100,-44.0,55.0,3.5,9.5,-41.9967,31.3,54.97,0.4515
4581,-100,-44.0,55.0,3.75,1.5,-35.12,24.81,60.15,0.2505
4582,-100,-44.0,55.0,3.75,2.0,-32.8967,20.21,63.83,0.1933
4584,-100,-44.0,55.0,3.75,3.0,-33.1467,20.94,63.25,0.192
4583,-100,-44.0,55.0,3.75,2.5,-38.41,24.55,60.36,0.2592
4585,-100,-44.0,55.0,3.75,3.5,-34.96,20.34,63.74,0.2132
4586,-100,-44.0,55.0,3.75,4.0,-34.9633,37.59,49.93,0.2865
4587,-100,-44.0,55.0,3.75,4.5,-35.7633,34.34,52.54,0.3199
4588,-100,-44.0,55.0,3.75,5.0,-35.88,21.5,62.81,0.2682
4589,-100,-44.0,55.0,3.75,5.5,-37.03,21.71,62.63,0.3007
4591,-100,-44.0,55.0,3.75,6.5,-34.0833,22.96,61.64,0.2999
4592,-100,-44.0,55.0,3.75,7.0,-33.9133,20.38,63.7,0.2069
4590,-100,-44.0,55.0,3.75,6.0,-35.6067,25.43,59.66,0.3929
4593,-100,-44.0,55.0,3.75,7.5,-34.4367,20.92,63.27,0.2906
4594,-100,-44.0,55.0,3.75,8.0,-37.29,22.81,61.75,0.296
4595,-100,-44.0,55.0,3.75,8.5,-32.6933,21.73,62.62,0.2438
4596,-100,-44.0,55.0,3.75,9.0,-36.1367,24.99,60.02,0.412
4598,-100,-44.0,55.0,3.75,10.0,-37.6533,25.79,59.37,0.3528
4597,-100,-44.0,55.0,3.75,9.5,-36.1667,23.84,60.93,0.3262
4599,-100,-44.0,55.0,4.0,1.0,-33.2767,21.62,62.7,0.2087
4600,-100,-44.0,55.0,4.0,1.5,-26.62,20.02,63.98,0.1656
4601,-100,-44.0,55.0,4.0,2.0,-30.49,20.05,63.97,0.1717
4602,-100,-44.0,55.0,4.0,2.5,-32.8767,31.62,54.71,0.2873
4604,-100,-44.0,55.0,4.0,3.5,-32.5533,20.03,63.98,0.1745
4603,-100,-44.0,55.0,4.0,3.0,-33.24,22.81,61.76,0.2804
4605,-100,-44.0,55.0,4.0,4.0,-32.3467,21.23,63.02,0.2172
4606,-100,-44.0,55.0,4.0,4.5,-32.4167,20.05,63.96,0.211
4607,-100,-44.0,55.0,4.0,5.0,-31.2367,21.15,63.09,0.2379
4608,-100,-44.0,55.0,4.0,5.5,-31.1767,20.04,63.97,0.1511
4609,-100,-44.0,55.0,4.0,6.0,-30.9867,20.05,63.96,0.1731
4610,-100,-44.0,55.0,4.0,6.5,-28.9567,20.19,63.85,0.1993
4611,-100,-44.0,55.0,4.0,7.0,-34.51,25.85,59.32,0.3278
4612,-100,-44.0,55.0,4.0,7.5,-31.8733,20.11,63.91,0.1827
4613,-100,-44.0,55.0,4.0,8.0,-30.7333,20.03,63.98,0.1596
4615,-100,-44.0,55.0,4.0,9.0,-30.52,20.06,63.96,0.1783
4616,-100,-44.0,55.0,4.0,9.5,-29.6567,20.04,63.98,0.185
4614,-100,-44.0,55.0,4.0,8.5,-34.32,21.34,62.93,0.2619
4618,-100,-42.0,25.0,2.0,1.0,,100.0,0.0,0.0
4619,-100,-42.0,25.0,2.0,1.5,,100.0,0.0,0.0
4620,-100,-42.0,25.0,2.0,2.0,,100.0,0.0,0.0
4617,-100,-44.0,55.0,4.0,10.0,-31.3133,20.06,63.96,0.2212
4622,-100,-42.0,25.0,2.0,3.0,,100.0,0.0,0.0
4621,-100,-42.0,25.0,2.0,2.5,,100.0,0.0,0.0
4623,-100,-42.0,25.0,2.0,3.5,,100.0,0.0,0.0
4624,-100,-42.0,25.0,2.0,4.0,,100.0,0.0,0.0
4625,-100,-42.0,25.0,2.0,4.5,-77.0,100.0,0.0,1.1831
4626,-100,-42.0,25.0,2.0,5.0,,100.0,0.0,0.0
4628,-100,-42.0,25.0,2.0,6.0,-65.0,100.0,0.0,2.5442
4627,-100,-42.0,25.0,2.0,5.5,-60.67,99.98,0.01,1.1216
4630,-100,-42.0,25.0,2.0,7.0,-69.97,99.92,0.07,1.1098
4629,-100,-42.0,25.0,2.0,6.5,-61.0,100.0,0.0,1.4058
4631,-100,-42.0,25.0,2.0,7.5,-64.85,98.77,0.99,1.1408
4632,-100,-42.0,25.0,2.0,8.0,-77.3233,99.93,0.06,2.221
4634,-100,-42.0,25.0,2.0,9.0,-71.24,99.9,0.08,2.2586
4633,-100,-42.0,25.0,2.0,8.5,-72.365,99.84,0.13,2.1554
4635,-100,-42.0,25.0,2.0,9.5,-70.32,99.37,0.5,1.1784
4636,-100,-42.0,25.0,2.0,10.0,-70.8633,99.19,0.64,1.6641
4637,-100,-42.0,25.0,2.25,1.0,,100.0,0.0,0.0
4638,-100,-42.0,25.0,2.25,1.5,,100.0,0.0,0.0
4639,-100,-42.0,25.0,2.25,2.0,,100.0,0.0,0.0
4640,-100,-42.0,25.0,2.25,2.5,,100.0,0.0,0.0
4642,-100,-42.0,25.0,2.25,3.5,,100.0,0.0,0.0
4643,-100,-42.0,25.0,2.25,4.0,,100.0,0.0,0.0
4641,-100,-42.0,25.0,2.25,3.0,,100.0,0.0,0.0
4644,-100,-42.0,25.0,2.25,4.5,-61.0,99.99,0.01,1.0164
4645,-100,-42.0,25.0,2.25,5.0,-59.88,99.96,0.03,2.2364
4646,-100,-42.0,25.0,2.25,5.5,-58.5,100.0,0.0,0.9941
4648,-100,-42.0,25.0,2.25,6.5,-62.865,99.72,0.22,1.1216
4647,-100,-42.0,25.0,2.25,6.0,-64.775,99.99,0.01,1.0038
4649,-100,-42.0,25.0,2.25,7.0,-69.6767,99.78,0.17,1.1118
4651,-100,-42.0,25.0,2.25,8.0,-68.9633,98.95,0.84,1.0651
4650,-100,-42.0,25.0,2.25,7.5,-68.2067,99.17,0.66,1.0518
4652,-100,-42.0,25.0,2.25,8.5,-65.98,98.87,0.91,1.087
4653,-100,-42.0,25.0,2.25,9.0,-67.37,99.1,0.72,1.7175
4656,-100,-42.0,25.0,2.5,1.0,,100.0,0.0,0.0
4654,-100,-42.0,25.0,2.25,9.5,-68.3067,98.39,1.29,1.1628
4657,-100,-42.0,25.0,2.5,1.5,-54.0,100.0,0.0,0.8755
4655,-100,-42.0,25.0,2.25,10.0,-67.0233,92.65,5.88,1.0682
4658,-100,-42.0,25.0,2.5,2.0,,100.0,0.0,0.0
4660,-100,-42.0,25.0,2.5,3.0,-59.0,100.0,0.0,2.8128
4659,-100,-42.0,25.0,2.5,2.5,-53.0,100.0,0.0,1.1828
4661,-100,-42.0,25.0,2.5,3.5,-58.83,99.99,0.0,1.1915
4663,-100,-42.0,25.0,2.5,4.5,-59.91,99.99,0.01,1.5986
4662,-100,-42.0,25.0,2.5,4.0,-56.18,99.96,0.03,1.2134
4664,-100,-42.0,25.0,2.5,5.0,-60.98,99.89,0.09,1.1392
4665,-100,-42.0,25.0,2.5,5.5,-63.48,97.37,2.1,1.1539
4667,-100,-42.0,25.0,2.5,6.5,-66.965,99.88,0.09,2.2984
4666,-100,-42.0,25.0,2.5,6.0,-62.8,98.77,0.98,1.0124
4668,-100,-42.0,25.0,2.5,7.0,-63.5267,99.7,0.24,1.7434
4669,-100,-42.0,25.0,2.5,7.5,-63.91,98.21,1.44,1.1408
4670,-100,-42.0,25.0,2.5,8.0,-67.06,98.81,0.95,1.1772
4672,-100,-42.0,25.0,2.5,9.0,-65.2167,97.99,1.61,1.7258
4671,-100,-42.0,25.0,2.5,8.5,-62.6533,95.56,3.55,1.7535
4673,-100,-42.0,25.0,2.5,9.5,-64.6233,93.85,4.92,1.9668
4674,-100,-42.0,25.0,2.5,10.0,-66.7967,96.91,2.47,1.4514
4675,-100,-42.0,25.0,2.75,1.0,,100.0,0.0,0.0
4676,-100,-42.0,25.0,2.75,1.5,-48.09,99.91,0.07,1.102
4677,-100,-42.0,25.0,2.75,2.0,,100.0,0.0,0.0
4678,-100,-42.0,25.0,2.75,2.5,-51.75,99.97,0.02,1.1568
4679,-100,-42.0,25.0,2.75,3.0,-50.91,99.87,0.1,2.3785
4680,-100,-42.0,25.0,2.75,3.5,-52.84,99.84,0.13,1.1305
4681,-100,-42.0,25.0,2.75,4.0,-55.96,99.9,0.08,1.1302
4682,-100,-42.0,25.0,2.75,4.5,-62.0333,97.41,2.07,1.8038
4684,-100,-42.0,25.0,2.75,5.5,-55.1,96.36,2.91,1.0072
4685,-100,-42.0,25.0,2.75,6.0,-62.93,97.94,1.65,1.119
4683,-100,-42.0,25.0,2.75,5.0,-58.88,99.79,0.17,1.216
4686,-100,-42.0,25.0,2.75,6.5,-61.4233,99.34,0.53,1.1051
4687,-100,-42.0,25.0,2.75,7.0,-56.8067,89.44,8.44,0.9037
4688,-100,-42.0,25.0,2.75,7.5,-62.3467,94.58,4.33,1.0083
4690,-100,-42.0,25.0,2.75,8.5,-61.0767,94.95,4.04,2.0629
4689,-100,-42.0,25.0,2.75,8.0,-58.9267,89.52,8.39,1.036
4692,-100,-42.0,25.0,2.75,9.5,-59.1367,92.39,6.09,2.2906
4691,-100,-42.0,25.0,2.75,9.0,-58.6167,90.98,7.21,1.5881
4693,-100,-42.0,25.0,2.75,10.0,-58.4567,86.97,10.43,1.3635
4694,-100,-42.0,25.0,3.0,1.0,-46.72,99.67,0.26,1.0304
4695,-100,-42.0,25.0,3.0,1.5,-52.75,100.0,0.0,0.9103
4696,-100,-42.0,25.0,3.0,2.0,-43.75,94.03,4.78,0.7625
4697,-100,-42.0,25.0,3.0,2.5,-50.8,99.8,0.16,1.0305
4699,-100,-42.0,25.0,3.0,3.5,-53.23,93.72,5.02,1.4154
4698,-100,-42.0,25.0,3.0,3.0,-45.68,92.3,6.17,1.0203
4700,-100,-42.0,25.0,3.0,4.0,-54.11,98.8,0.96,2.4453
4701,-100,-42.0,25.0,3.0,4.5,-57.54,99.59,0.33,1.5508
4702,-100,-42.0,25.0,3.0,5.0,-54.3333,88.03,9.57,0.8537
4703,-100,-42.0,25.0,3.0,5.5,-55.62,96.41,2.87,1.4142
4704,-100,-42.0,25.0,3.0,6.0,-59.6867,98.27,1.38,2.1941
4705,-100,-42.0,25.0,3.0,6.5,-57.71,89.64,8.29,0.9373
4706,-100,-42.0,25.0,3.0,7.0,-58.0567,91.29,6.97,1.059
4707,-100,-42.0,25.0,3.0,7.5,-58.9033,95.62,3.5,1.1175
4708,-100,-42.0,25.0,3.0,8.0,-61.11,94.61,4.32,2.1125
4709,-100,-42.0,25.0,3.0,8.5,-57.53,89.66,8.27,1.5648
4712,-100,-42.0,25.0,3.0,10.0,-59.6833,87.97,9.62,1.6036
4711,-100,-42.0,25.0,3.0,9.5,-56.38,87.54,9.97,1.5263
4710,-100,-42.0,25.0,3.0,9.0,-56.32,86.43,10.86,1.049
4714,-100,-42.0,25.0,3.25,1.5,-41.12,91.34,6.93,1.686
4713,-100,-42.0,25.0,3.25,1.0,-42.57,88.56,9.16,0.7485
4715,-100,-42.0,25.0,3.25,2.0,-46.585,83.52,13.19,0.4584
4716,-100,-42.0,25.0,3.25,2.5,-49.78,96.96,2.44,1.0563
4717,-100,-42.0,25.0,3.25,3.0,-47.74,98.81,0.95,0.9819
4718,-100,-42.0,25.0,3.25,3.5,-52.82,97.41,2.07,1.0861
4719,-100,-42.0,25.0,3.25,4.0,-54.2767,95.71,3.43,1.2057
4720,-100,-42.0,25.0,3.25,4.5,-53.26,92.32,6.15,1.006
4721,-100,-42.0,25.0,3.25,5.0,-53.2733,80.86,15.31,0.7419
4724,-100,-42.0,25.0,3.25,6.5,-56.3867,88.04,9.57,1.0257
4723,-100,-42.0,25.0,3.25,6.0,-54.4633,80.2,15.84,0.7486
4722,-100,-42.0,25.0,3.25,5.5,-52.1667,77.41,18.08,0.638
4725,-100,-42.0,25.0,3.25,7.0,-53.0667,80.65,15.48,0.9177
4727,-100,-42.0,25.0,3.25,8.0,-56.1733,82.91,13.67,0.9883
4728,-100,-42.0,25.0,3.25,8.5,-52.1567,72.16,22.27,0.8253
4726,-100,-42.0,25.0,3.25,7.5,-52.6667,74.01,20.79,0.8264
4729,-100,-42.0,25.0,3.25,9.0,-54.3667,73.51,21.19,0.6898
4730,-100,-42.0,25.0,3.25,9.5,-55.96,83.21,13.43,1.4267
4732,-100,-42.0,25.0,3.5,1.0,-45.715,77.37,18.11,0.3142
4731,-100,-42.0,25.0,3.25,10.0,-55.6567,71.51,22.79,0.63
4733,-100,-42.0,25.0,3.5,1.5,-45.29,83.46,13.23,0.6736
4735,-100,-42.0,25.0,3.5,2.5,-48.46,96.73,2.62,3.1968
4734,-100,-42.0,25.0,3.5,2.0,-45.5,84.13,12.7,0.8693
4736,-100,-42.0,25.0,3.5,3.0,-48.9033,76.4,18.89,0.4371
4740,-100,-42.0,25.0,3.5,5.0,-52.7267,95.79,3.36,2.7486
4738,-100,-42.0,25.0,3.5,4.0,-50.6333,89.16,8.67,0.9173
4739,-100,-42.0,25.0,3.5,4.5,-49.32,85.91,11.27,1.4369
4737,-100,-42.0,25.0,3.5,3.5,-49.17,88.37,9.3,0.9644
4741,-100,-42.0,25.0,3.5,5.5,-49.97,72.16,22.27,0.2826
4742,-100,-42.0,25.0,3.5,6.0,-51.2333,74.45,20.45,0.7362
4744,-100,-42.0,25.0,3.5,7.0,-48.8033,71.92,22.47,1.1252
4745,-100,-42.0,25.0,3.5,7.5,-50.69,69.14,24.69,0.8359
4743,-100,-42.0,25.0,3.5,6.5,-51.3233,74.92,20.07,0.7396
4746,-100,-42.0,25.0,3.5,8.0,-51.6467,69.61,24.32,0.7522
4747,-100,-42.0,25.0,3.5,8.5,-49.7233,64.3,28.56,0.5537
4751,-100,-42.0,25.0,3.75,1.0,-41.365,73.33,21.34,0.1473
4748,-100,-42.0,25.0,3.5,9.0,-50.8767,69.45,24.45,0.8877
4749,-100,-42.0,25.0,3.5,9.5,-50.4667,66.74,26.61,0.5826
4752,-100,-42.0,25.0,3.75,1.5,-39.715,62.89,29.69,0.3439
4750,-100,-42.0,25.0,3.5,10.0,-51.1367,61.17,31.07,0.5967
4754,-100,-42.0,25.0,3.75,2.5,-47.81,72.98,21.62,0.2355
4753,-100,-42.0,25.0,3.75,2.0,-42.07,67.17,26.27,0.3756
4757,-100,-42.0,25.0,3.75,4.0,-48.9233,72.52,21.98,0.2573
4755,-100,-42.0,25.0,3.75,3.0,-47.3833,67.94,25.65,0.6357
4756,-100,-42.0,25.0,3.75,3.5,-45.1967,70.82,23.35,0.403
4758,-100,-42.0,25.0,3.75,4.5,-47.97,72.68,21.86,0.2157
4761,-100,-42.0,25.0,3.75,6.0,-45.6967,67.33,26.14,0.4679
4759,-100,-42.0,25.0,3.75,5.0,-48.4167,68.5,25.2,0.3664
4760,-100,-42.0,25.0,3.75,5.5,-48.8733,69.04,24.77,0.4606
4762,-100,-42.0,25.0,3.75,6.5,-48.7,72.56,21.95,1.1181
4764,-100,-42.0,25.0,3.75,7.5,-50.38,71.75,22.6,0.9291
4763,-100,-42.0,25.0,3.75,7.0,-47.1133,58.81,32.96,0.7251
4766,-100,-42.0,25.0,3.75,8.5,-49.0433,59.64,32.3,0.625
4765,-100,-42.0,25.0,3.75,8.0,-46.9767,57.18,34.25,0.5167
4767,-100,-42.0,25.0,3.75,9.0,-47.78,56.72,34.63,0.7353
4768,-100,-42.0,25.0,3.75,9.5,-46.92,54.82,36.15,0.7023
4769,-100,-42.0,25.0,3.75,10.0,-49.7067,59.92,32.07,0.6134
4770,-100,-42.0,25.0,4.0,1.0,-39.825,69.72,24.22,0.3296
